Season,ATeamID,BTeamID,ASeed,ATeamName,BSeed,BTeamName
2021,1186,1439,14,E Washington,10,Virginia Tech
2021,1186,1429,14,E Washington,11,Utah St
2021,1186,1457,14,E Washington,12,Winthrop
2021,1186,1317,14,E Washington,13,North Texas
2021,1186,1331,14,E Washington,15,Oral Roberts
2021,1186,1216,14,E Washington,16,Hartford
2021,1213,1276,15,Grand Canyon,1,Michigan
2021,1213,1400,15,Grand Canyon,3,Texas
2021,1213,1261,15,Grand Canyon,8,LSU
2021,1213,1382,15,Grand Canyon,9,St Bonaventure
2021,1213,1268,15,Grand Canyon,10,Maryland
2021,1213,1277,15,Grand Canyon,11,Michigan St
2021,1213,1417,15,Grand Canyon,11,UCLA
2021,1213,1422,15,Grand Canyon,13,UNC Greensboro
2021,1213,1233,15,Grand Canyon,15,Iona
2021,1213,1291,15,Grand Canyon,16,Mt St Mary's
2021,1213,1411,15,Grand Canyon,16,TX Southern
2021,1213,1234,15,Grand Canyon,2,Iowa
2021,1213,1242,15,Grand Canyon,3,Kansas
2021,1213,1438,15,Grand Canyon,4,Virginia
2021,1213,1425,15,Grand Canyon,6,USC
2021,1213,1332,15,Grand Canyon,7,Oregon
2021,1213,1328,15,Grand Canyon,8,Oklahoma
2021,1213,1281,15,Grand Canyon,9,Missouri
2021,1213,1433,15,Grand Canyon,10,VCU
2021,1213,1455,15,Grand Canyon,11,Wichita St
2021,1213,1364,15,Grand Canyon,12,UC Santa Barbara
2021,1213,1325,15,Grand Canyon,13,Ohio
2021,1213,1313,15,Grand Canyon,16,Norfolk St
2021,1213,1228,15,Grand Canyon,1,Illinois
2021,1213,1222,15,Grand Canyon,2,Houston
2021,1213,1452,15,Grand Canyon,3,West Virginia
2021,1213,1329,15,Grand Canyon,4,Oklahoma St
2021,1213,1397,15,Grand Canyon,5,Tennessee
2021,1213,1361,15,Grand Canyon,6,San Diego St
2021,1213,1260,15,Grand Canyon,8,Loyola-Chicago
2021,1213,1353,15,Grand Canyon,10,Rutgers
2021,1213,1393,15,Grand Canyon,11,Syracuse
2021,1213,1333,15,Grand Canyon,12,Oregon St
2021,1213,1251,15,Grand Canyon,13,Liberty
2021,1213,1287,15,Grand Canyon,14,Morehead St
2021,1213,1326,15,Grand Canyon,2,Ohio St
2021,1213,1345,15,Grand Canyon,4,Purdue
2021,1213,1437,15,Grand Canyon,5,Villanova
2021,1213,1403,15,Grand Canyon,6,Texas Tech
2021,1213,1314,15,Grand Canyon,8,North Carolina
2021,1213,1458,15,Grand Canyon,9,Wisconsin
2021,1213,1439,15,Grand Canyon,10,Virginia Tech
2021,1213,1429,15,Grand Canyon,11,Utah St
2021,1213,1457,15,Grand Canyon,12,Winthrop
2021,1213,1317,15,Grand Canyon,13,North Texas
2021,1213,1331,15,Grand Canyon,15,Oral Roberts
2021,1213,1216,15,Grand Canyon,16,Hartford
2021,1111,1276,16,Appalachian St,1,Michigan
2021,1111,1400,16,Appalachian St,3,Texas
2021,1111,1199,16,Appalachian St,4,Florida St
2021,1111,1160,16,Appalachian St,5,Colorado
2021,1111,1140,16,Appalachian St,6,BYU
2021,1111,1163,16,Appalachian St,7,Connecticut
2021,1111,1261,16,Appalachian St,8,LSU
2021,1111,1382,16,Appalachian St,9,St Bonaventure
2021,1111,1268,16,Appalachian St,10,Maryland
2021,1111,1277,16,Appalachian St,11,Michigan St
2021,1111,1417,16,Appalachian St,11,UCLA
2021,1111,1207,16,Appalachian St,12,Georgetown
2021,1111,1422,16,Appalachian St,13,UNC Greensboro
2021,1111,1233,16,Appalachian St,15,Iona
2021,1111,1291,16,Appalachian St,16,Mt St Mary's
2021,1111,1411,16,Appalachian St,16,TX Southern
2021,1111,1211,16,Appalachian St,1,Gonzaga
2021,1111,1234,16,Appalachian St,2,Iowa
2021,1111,1242,16,Appalachian St,3,Kansas
2021,1111,1438,16,Appalachian St,4,Virginia
2021,1111,1166,16,Appalachian St,5,Creighton
2021,1111,1425,16,Appalachian St,6,USC
2021,1111,1332,16,Appalachian St,7,Oregon
2021,1111,1328,16,Appalachian St,8,Oklahoma
2021,1111,1281,16,Appalachian St,9,Missouri
2021,1111,1433,16,Appalachian St,10,VCU
2021,1111,1179,16,Appalachian St,11,Drake
2021,1111,1455,16,Appalachian St,11,Wichita St
2021,1111,1364,16,Appalachian St,12,UC Santa Barbara
2021,1111,1325,16,Appalachian St,13,Ohio
2021,1111,1186,16,Appalachian St,14,E Washington
2021,1111,1213,16,Appalachian St,15,Grand Canyon
2021,1111,1313,16,Appalachian St,16,Norfolk St
2021,1111,1228,16,Appalachian St,1,Illinois
2021,1111,1222,16,Appalachian St,2,Houston
2021,1111,1452,16,Appalachian St,3,West Virginia
2021,1111,1329,16,Appalachian St,4,Oklahoma St
2021,1111,1397,16,Appalachian St,5,Tennessee
2021,1111,1361,16,Appalachian St,6,San Diego St
2021,1111,1155,16,Appalachian St,7,Clemson
2021,1111,1260,16,Appalachian St,8,Loyola-Chicago
2021,1111,1210,16,Appalachian St,9,Georgia Tech
2021,1111,1353,16,Appalachian St,10,Rutgers
2021,1111,1393,16,Appalachian St,11,Syracuse
2021,1111,1333,16,Appalachian St,12,Oregon St
2021,1111,1251,16,Appalachian St,13,Liberty
2021,1111,1287,16,Appalachian St,14,Morehead St
2021,1111,1156,16,Appalachian St,15,Cleveland St
2021,1111,1180,16,Appalachian St,16,Drexel
2021,1111,1124,16,Appalachian St,1,Baylor
2021,1111,1326,16,Appalachian St,2,Ohio St
2021,1111,1116,16,Appalachian St,3,Arkansas
2021,1111,1345,16,Appalachian St,4,Purdue
2021,1111,1437,16,Appalachian St,5,Villanova
2021,1111,1403,16,Appalachian St,6,Texas Tech
2021,1111,1196,16,Appalachian St,7,Florida
2021,1111,1314,16,Appalachian St,8,North Carolina
2021,1111,1458,16,Appalachian St,9,Wisconsin
2021,1111,1439,16,Appalachian St,10,Virginia Tech
2021,1111,1429,16,Appalachian St,11,Utah St
2021,1111,1457,16,Appalachian St,12,Winthrop
2021,1111,1317,16,Appalachian St,13,North Texas
2021,1111,1159,16,Appalachian St,14,Colgate
2021,1111,1331,16,Appalachian St,15,Oral Roberts
2021,1111,1216,16,Appalachian St,16,Hartford
2021,1313,1400,16,Norfolk St,3,Texas
2021,1313,1382,16,Norfolk St,9,St Bonaventure
2021,1313,1417,16,Norfolk St,11,UCLA
2021,1313,1422,16,Norfolk St,13,UNC Greensboro
2021,1313,1411,16,Norfolk St,16,TX Southern
2021,1313,1438,16,Norfolk St,4,Virginia
2021,1313,1425,16,Norfolk St,6,USC
2021,1313,1332,16,Norfolk St,7,Oregon
2021,1313,1328,16,Norfolk St,8,Oklahoma
2021,1313,1433,16,Norfolk St,10,VCU
2021,1313,1455,16,Norfolk St,11,Wichita St
2021,1313,1364,16,Norfolk St,12,UC Santa Barbara
2021,1313,1325,16,Norfolk St,13,Ohio
2021,1313,1452,16,Norfolk St,3,West Virginia
2021,1313,1329,16,Norfolk St,4,Oklahoma St
2021,1313,1397,16,Norfolk St,5,Tennessee
2021,1313,1361,16,Norfolk St,6,San Diego St
2021,1313,1353,16,Norfolk St,10,Rutgers
2021,1313,1393,16,Norfolk St,11,Syracuse
2021,1313,1333,16,Norfolk St,12,Oregon St
2021,1313,1326,16,Norfolk St,2,Ohio St
2021,1313,1345,16,Norfolk St,4,Purdue
2021,1313,1437,16,Norfolk St,5,Villanova
2021,1313,1403,16,Norfolk St,6,Texas Tech
2021,1313,1314,16,Norfolk St,8,North Carolina
2021,1313,1458,16,Norfolk St,9,Wisconsin
2021,1313,1439,16,Norfolk St,10,Virginia Tech
2021,1313,1429,16,Norfolk St,11,Utah St
2021,1313,1457,16,Norfolk St,12,Winthrop
2021,1313,1317,16,Norfolk St,13,North Texas
2021,1313,1331,16,Norfolk St,15,Oral Roberts
2021,1228,1276,1,Illinois,1,Michigan
2021,1228,1400,1,Illinois,3,Texas
2021,1228,1261,1,Illinois,8,LSU
2021,1228,1382,1,Illinois,9,St Bonaventure
2021,1228,1268,1,Illinois,10,Maryland
2021,1228,1277,1,Illinois,11,Michigan St
2021,1228,1417,1,Illinois,11,UCLA
2021,1228,1422,1,Illinois,13,UNC Greensboro
2021,1228,1233,1,Illinois,15,Iona
2021,1228,1291,1,Illinois,16,Mt St Mary's
2021,1228,1411,1,Illinois,16,TX Southern
2021,1228,1234,1,Illinois,2,Iowa
2021,1228,1242,1,Illinois,3,Kansas
2021,1228,1438,1,Illinois,4,Virginia
2021,1228,1425,1,Illinois,6,USC
2021,1228,1332,1,Illinois,7,Oregon
2021,1228,1328,1,Illinois,8,Oklahoma
2021,1228,1281,1,Illinois,9,Missouri
2021,1228,1433,1,Illinois,10,VCU
2021,1228,1455,1,Illinois,11,Wichita St
2021,1228,1364,1,Illinois,12,UC Santa Barbara
2021,1228,1325,1,Illinois,13,Ohio
2021,1228,1313,1,Illinois,16,Norfolk St
2021,1228,1452,1,Illinois,3,West Virginia
2021,1228,1329,1,Illinois,4,Oklahoma St
2021,1228,1397,1,Illinois,5,Tennessee
2021,1228,1361,1,Illinois,6,San Diego St
2021,1228,1260,1,Illinois,8,Loyola-Chicago
2021,1228,1353,1,Illinois,10,Rutgers
2021,1228,1393,1,Illinois,11,Syracuse
2021,1228,1333,1,Illinois,12,Oregon St
2021,1228,1251,1,Illinois,13,Liberty
2021,1228,1287,1,Illinois,14,Morehead St
2021,1228,1326,1,Illinois,2,Ohio St
2021,1228,1345,1,Illinois,4,Purdue
2021,1228,1437,1,Illinois,5,Villanova
2021,1228,1403,1,Illinois,6,Texas Tech
2021,1228,1314,1,Illinois,8,North Carolina
2021,1228,1458,1,Illinois,9,Wisconsin
2021,1228,1439,1,Illinois,10,Virginia Tech
2021,1228,1429,1,Illinois,11,Utah St
2021,1228,1457,1,Illinois,12,Winthrop
2021,1228,1317,1,Illinois,13,North Texas
2021,1228,1331,1,Illinois,15,Oral Roberts
2021,1222,1276,2,Houston,1,Michigan
2021,1222,1400,2,Houston,3,Texas
2021,1222,1261,2,Houston,8,LSU
2021,1222,1382,2,Houston,9,St Bonaventure
2021,1222,1268,2,Houston,10,Maryland
2021,1222,1277,2,Houston,11,Michigan St
2021,1222,1417,2,Houston,11,UCLA
2021,1222,1422,2,Houston,13,UNC Greensboro
2021,1222,1233,2,Houston,15,Iona
2021,1222,1291,2,Houston,16,Mt St Mary's
2021,1222,1411,2,Houston,16,TX Southern
2021,1222,1234,2,Houston,2,Iowa
2021,1222,1242,2,Houston,3,Kansas
2021,1222,1438,2,Houston,4,Virginia
2021,1222,1425,2,Houston,6,USC
2021,1222,1332,2,Houston,7,Oregon
2021,1222,1328,2,Houston,8,Oklahoma
2021,1222,1281,2,Houston,9,Missouri
2021,1222,1433,2,Houston,10,VCU
2021,1222,1455,2,Houston,11,Wichita St
2021,1222,1364,2,Houston,12,UC Santa Barbara
2021,1222,1325,2,Houston,13,Ohio
2021,1222,1313,2,Houston,16,Norfolk St
2021,1222,1228,2,Houston,1,Illinois
2021,1222,1452,2,Houston,3,West Virginia
2021,1222,1329,2,Houston,4,Oklahoma St
2021,1222,1397,2,Houston,5,Tennessee
2021,1222,1361,2,Houston,6,San Diego St
2021,1222,1260,2,Houston,8,Loyola-Chicago
2021,1222,1353,2,Houston,10,Rutgers
2021,1222,1393,2,Houston,11,Syracuse
2021,1222,1333,2,Houston,12,Oregon St
2021,1222,1251,2,Houston,13,Liberty
2021,1222,1287,2,Houston,14,Morehead St
2021,1222,1326,2,Houston,2,Ohio St
2021,1222,1345,2,Houston,4,Purdue
2021,1222,1437,2,Houston,5,Villanova
2021,1222,1403,2,Houston,6,Texas Tech
2021,1222,1314,2,Houston,8,North Carolina
2021,1222,1458,2,Houston,9,Wisconsin
2021,1222,1439,2,Houston,10,Virginia Tech
2021,1222,1429,2,Houston,11,Utah St
2021,1222,1457,2,Houston,12,Winthrop
2021,1222,1317,2,Houston,13,North Texas
2021,1222,1331,2,Houston,15,Oral Roberts
2021,1452,1455,3,West Virginia,11,Wichita St
2021,1452,1458,3,West Virginia,9,Wisconsin
2021,1452,1457,3,West Virginia,12,Winthrop
2021,1329,1400,4,Oklahoma St,3,Texas
2021,1329,1382,4,Oklahoma St,9,St Bonaventure
2021,1329,1417,4,Oklahoma St,11,UCLA
2021,1329,1422,4,Oklahoma St,13,UNC Greensboro
2021,1329,1411,4,Oklahoma St,16,TX Southern
2021,1329,1438,4,Oklahoma St,4,Virginia
2021,1329,1425,4,Oklahoma St,6,USC
2021,1329,1332,4,Oklahoma St,7,Oregon
2021,1329,1433,4,Oklahoma St,10,VCU
2021,1329,1455,4,Oklahoma St,11,Wichita St
2021,1329,1364,4,Oklahoma St,12,UC Santa Barbara
2021,1329,1452,4,Oklahoma St,3,West Virginia
2021,1329,1397,4,Oklahoma St,5,Tennessee
2021,1329,1361,4,Oklahoma St,6,San Diego St
2021,1329,1353,4,Oklahoma St,10,Rutgers
2021,1329,1393,4,Oklahoma St,11,Syracuse
2021,1329,1333,4,Oklahoma St,12,Oregon St
2021,1329,1345,4,Oklahoma St,4,Purdue
2021,1329,1437,4,Oklahoma St,5,Villanova
2021,1329,1403,4,Oklahoma St,6,Texas Tech
2021,1329,1458,4,Oklahoma St,9,Wisconsin
2021,1329,1439,4,Oklahoma St,10,Virginia Tech
2021,1329,1429,4,Oklahoma St,11,Utah St
2021,1329,1457,4,Oklahoma St,12,Winthrop
2021,1329,1331,4,Oklahoma St,15,Oral Roberts
2021,1397,1400,5,Tennessee,3,Texas
2021,1397,1417,5,Tennessee,11,UCLA
2021,1397,1422,5,Tennessee,13,UNC Greensboro
2021,1397,1411,5,Tennessee,16,TX Southern
2021,1397,1438,5,Tennessee,4,Virginia
2021,1397,1425,5,Tennessee,6,USC
2021,1397,1433,5,Tennessee,10,VCU
2021,1397,1455,5,Tennessee,11,Wichita St
2021,1397,1452,5,Tennessee,3,West Virginia
2021,1397,1437,5,Tennessee,5,Villanova
2021,1397,1403,5,Tennessee,6,Texas Tech
2021,1397,1458,5,Tennessee,9,Wisconsin
2021,1397,1439,5,Tennessee,10,Virginia Tech
2021,1397,1429,5,Tennessee,11,Utah St
2021,1397,1457,5,Tennessee,12,Winthrop
2021,1361,1400,6,San Diego St,3,Texas
2021,1361,1382,6,San Diego St,9,St Bonaventure
2021,1361,1417,6,San Diego St,11,UCLA
2021,1361,1422,6,San Diego St,13,UNC Greensboro
2021,1361,1411,6,San Diego St,16,TX Southern
2021,1361,1438,6,San Diego St,4,Virginia
2021,1361,1425,6,San Diego St,6,USC
2021,1361,1433,6,San Diego St,10,VCU
2021,1361,1455,6,San Diego St,11,Wichita St
2021,1361,1364,6,San Diego St,12,UC Santa Barbara
2021,1361,1452,6,San Diego St,3,West Virginia
2021,1361,1397,6,San Diego St,5,Tennessee
2021,1361,1393,6,San Diego St,11,Syracuse
2021,1361,1437,6,San Diego St,5,Villanova
2021,1361,1403,6,San Diego St,6,Texas Tech
2021,1361,1458,6,San Diego St,9,Wisconsin
2021,1361,1439,6,San Diego St,10,Virginia Tech
2021,1361,1429,6,San Diego St,11,Utah St
2021,1361,1457,6,San Diego St,12,Winthrop
2021,1155,1276,7,Clemson,1,Michigan
2021,1155,1400,7,Clemson,3,Texas
2021,1155,1199,7,Clemson,4,Florida St
2021,1155,1160,7,Clemson,5,Colorado
2021,1155,1163,7,Clemson,7,Connecticut
2021,1155,1261,7,Clemson,8,LSU
2021,1155,1382,7,Clemson,9,St Bonaventure
2021,1155,1268,7,Clemson,10,Maryland
2021,1155,1277,7,Clemson,11,Michigan St
2021,1155,1417,7,Clemson,11,UCLA
2021,1155,1207,7,Clemson,12,Georgetown
2021,1155,1422,7,Clemson,13,UNC Greensboro
2021,1155,1233,7,Clemson,15,Iona
2021,1155,1291,7,Clemson,16,Mt St Mary's
2021,1155,1411,7,Clemson,16,TX Southern
2021,1155,1211,7,Clemson,1,Gonzaga
2021,1155,1234,7,Clemson,2,Iowa
2021,1155,1242,7,Clemson,3,Kansas
2021,1155,1438,7,Clemson,4,Virginia
2021,1155,1166,7,Clemson,5,Creighton
2021,1155,1425,7,Clemson,6,USC
2021,1155,1332,7,Clemson,7,Oregon
2021,1155,1328,7,Clemson,8,Oklahoma
2021,1155,1281,7,Clemson,9,Missouri
2021,1155,1433,7,Clemson,10,VCU
2021,1155,1179,7,Clemson,11,Drake
2021,1155,1455,7,Clemson,11,Wichita St
2021,1155,1364,7,Clemson,12,UC Santa Barbara
2021,1155,1325,7,Clemson,13,Ohio
2021,1155,1186,7,Clemson,14,E Washington
2021,1155,1213,7,Clemson,15,Grand Canyon
2021,1155,1313,7,Clemson,16,Norfolk St
2021,1155,1228,7,Clemson,1,Illinois
2021,1155,1222,7,Clemson,2,Houston
2021,1155,1452,7,Clemson,3,West Virginia
2021,1155,1329,7,Clemson,4,Oklahoma St
2021,1155,1397,7,Clemson,5,Tennessee
2021,1155,1361,7,Clemson,6,San Diego St
2021,1155,1260,7,Clemson,8,Loyola-Chicago
2021,1155,1210,7,Clemson,9,Georgia Tech
2021,1155,1353,7,Clemson,10,Rutgers
2021,1155,1393,7,Clemson,11,Syracuse
2021,1155,1333,7,Clemson,12,Oregon St
2021,1155,1251,7,Clemson,13,Liberty
2021,1155,1287,7,Clemson,14,Morehead St
2021,1155,1156,7,Clemson,15,Cleveland St
2021,1155,1180,7,Clemson,16,Drexel
2021,1155,1326,7,Clemson,2,Ohio St
2021,1155,1345,7,Clemson,4,Purdue
2021,1155,1437,7,Clemson,5,Villanova
2021,1155,1403,7,Clemson,6,Texas Tech
2021,1155,1196,7,Clemson,7,Florida
2021,1155,1314,7,Clemson,8,North Carolina
2021,1155,1458,7,Clemson,9,Wisconsin
2021,1155,1439,7,Clemson,10,Virginia Tech
2021,1155,1429,7,Clemson,11,Utah St
2021,1155,1457,7,Clemson,12,Winthrop
2021,1155,1317,7,Clemson,13,North Texas
2021,1155,1159,7,Clemson,14,Colgate
2021,1155,1331,7,Clemson,15,Oral Roberts
2021,1155,1216,7,Clemson,16,Hartford
2021,1260,1276,8,Loyola-Chicago,1,Michigan
2021,1260,1400,8,Loyola-Chicago,3,Texas
2021,1260,1261,8,Loyola-Chicago,8,LSU
2021,1260,1382,8,Loyola-Chicago,9,St Bonaventure
2021,1260,1268,8,Loyola-Chicago,10,Maryland
2021,1260,1277,8,Loyola-Chicago,11,Michigan St
2021,1260,1417,8,Loyola-Chicago,11,UCLA
2021,1260,1422,8,Loyola-Chicago,13,UNC Greensboro
2021,1260,1291,8,Loyola-Chicago,16,Mt St Mary's
2021,1260,1411,8,Loyola-Chicago,16,TX Southern
2021,1260,1438,8,Loyola-Chicago,4,Virginia
2021,1260,1425,8,Loyola-Chicago,6,USC
2021,1260,1332,8,Loyola-Chicago,7,Oregon
2021,1260,1328,8,Loyola-Chicago,8,Oklahoma
2021,1260,1281,8,Loyola-Chicago,9,Missouri
2021,1260,1433,8,Loyola-Chicago,10,VCU
2021,1260,1455,8,Loyola-Chicago,11,Wichita St
2021,1260,1364,8,Loyola-Chicago,12,UC Santa Barbara
2021,1260,1325,8,Loyola-Chicago,13,Ohio
2021,1260,1313,8,Loyola-Chicago,16,Norfolk St
2021,1260,1452,8,Loyola-Chicago,3,West Virginia
2021,1260,1329,8,Loyola-Chicago,4,Oklahoma St
2021,1260,1397,8,Loyola-Chicago,5,Tennessee
2021,1260,1361,8,Loyola-Chicago,6,San Diego St
2021,1260,1353,8,Loyola-Chicago,10,Rutgers
2021,1260,1393,8,Loyola-Chicago,11,Syracuse
2021,1260,1333,8,Loyola-Chicago,12,Oregon St
2021,1260,1287,8,Loyola-Chicago,14,Morehead St
2021,1260,1326,8,Loyola-Chicago,2,Ohio St
2021,1260,1345,8,Loyola-Chicago,4,Purdue
2021,1260,1437,8,Loyola-Chicago,5,Villanova
2021,1260,1403,8,Loyola-Chicago,6,Texas Tech
2021,1260,1314,8,Loyola-Chicago,8,North Carolina
2021,1260,1458,8,Loyola-Chicago,9,Wisconsin
2021,1260,1439,8,Loyola-Chicago,10,Virginia Tech
2021,1260,1429,8,Loyola-Chicago,11,Utah St
2021,1260,1457,8,Loyola-Chicago,12,Winthrop
2021,1260,1317,8,Loyola-Chicago,13,North Texas
2021,1260,1331,8,Loyola-Chicago,15,Oral Roberts
2021,1210,1276,9,Georgia Tech,1,Michigan
2021,1210,1400,9,Georgia Tech,3,Texas
2021,1210,1261,9,Georgia Tech,8,LSU
2021,1210,1382,9,Georgia Tech,9,St Bonaventure
2021,1210,1268,9,Georgia Tech,10,Maryland
2021,1210,1277,9,Georgia Tech,11,Michigan St
2021,1210,1417,9,Georgia Tech,11,UCLA
2021,1210,1422,9,Georgia Tech,13,UNC Greensboro
2021,1210,1233,9,Georgia Tech,15,Iona
2021,1210,1291,9,Georgia Tech,16,Mt St Mary's
2021,1210,1411,9,Georgia Tech,16,TX Southern
2021,1210,1211,9,Georgia Tech,1,Gonzaga
2021,1210,1234,9,Georgia Tech,2,Iowa
2021,1210,1242,9,Georgia Tech,3,Kansas
2021,1210,1438,9,Georgia Tech,4,Virginia
2021,1210,1425,9,Georgia Tech,6,USC
2021,1210,1332,9,Georgia Tech,7,Oregon
2021,1210,1328,9,Georgia Tech,8,Oklahoma
2021,1210,1281,9,Georgia Tech,9,Missouri
2021,1210,1433,9,Georgia Tech,10,VCU
2021,1210,1455,9,Georgia Tech,11,Wichita St
2021,1210,1364,9,Georgia Tech,12,UC Santa Barbara
2021,1210,1325,9,Georgia Tech,13,Ohio
2021,1210,1213,9,Georgia Tech,15,Grand Canyon
2021,1210,1313,9,Georgia Tech,16,Norfolk St
2021,1210,1228,9,Georgia Tech,1,Illinois
2021,1210,1222,9,Georgia Tech,2,Houston
2021,1210,1452,9,Georgia Tech,3,West Virginia
2021,1210,1329,9,Georgia Tech,4,Oklahoma St
2021,1210,1397,9,Georgia Tech,5,Tennessee
2021,1210,1361,9,Georgia Tech,6,San Diego St
2021,1210,1260,9,Georgia Tech,8,Loyola-Chicago
2021,1210,1353,9,Georgia Tech,10,Rutgers
2021,1210,1393,9,Georgia Tech,11,Syracuse
2021,1210,1333,9,Georgia Tech,12,Oregon St
2021,1210,1251,9,Georgia Tech,13,Liberty
2021,1210,1287,9,Georgia Tech,14,Morehead St
2021,1210,1326,9,Georgia Tech,2,Ohio St
2021,1210,1345,9,Georgia Tech,4,Purdue
2021,1210,1437,9,Georgia Tech,5,Villanova
2021,1210,1403,9,Georgia Tech,6,Texas Tech
2021,1210,1314,9,Georgia Tech,8,North Carolina
2021,1210,1458,9,Georgia Tech,9,Wisconsin
2021,1210,1439,9,Georgia Tech,10,Virginia Tech
2021,1210,1429,9,Georgia Tech,11,Utah St
2021,1210,1457,9,Georgia Tech,12,Winthrop
2021,1210,1317,9,Georgia Tech,13,North Texas
2021,1210,1331,9,Georgia Tech,15,Oral Roberts
2021,1210,1216,9,Georgia Tech,16,Hartford
2021,1353,1400,10,Rutgers,3,Texas
2021,1353,1382,10,Rutgers,9,St Bonaventure
2021,1353,1417,10,Rutgers,11,UCLA
2021,1353,1422,10,Rutgers,13,UNC Greensboro
2021,1353,1411,10,Rutgers,16,TX Southern
2021,1353,1438,10,Rutgers,4,Virginia
2021,1353,1425,10,Rutgers,6,USC
2021,1353,1433,10,Rutgers,10,VCU
2021,1353,1455,10,Rutgers,11,Wichita St
2021,1353,1364,10,Rutgers,12,UC Santa Barbara
2021,1353,1452,10,Rutgers,3,West Virginia
2021,1353,1397,10,Rutgers,5,Tennessee
2021,1353,1361,10,Rutgers,6,San Diego St
2021,1353,1393,10,Rutgers,11,Syracuse
2021,1353,1437,10,Rutgers,5,Villanova
2021,1353,1403,10,Rutgers,6,Texas Tech
2021,1353,1458,10,Rutgers,9,Wisconsin
2021,1353,1439,10,Rutgers,10,Virginia Tech
2021,1353,1429,10,Rutgers,11,Utah St
2021,1353,1457,10,Rutgers,12,Winthrop
2021,1393,1400,11,Syracuse,3,Texas
2021,1393,1417,11,Syracuse,11,UCLA
2021,1393,1422,11,Syracuse,13,UNC Greensboro
2021,1393,1411,11,Syracuse,16,TX Southern
2021,1393,1438,11,Syracuse,4,Virginia
2021,1393,1425,11,Syracuse,6,USC
2021,1393,1433,11,Syracuse,10,VCU
2021,1393,1455,11,Syracuse,11,Wichita St
2021,1393,1452,11,Syracuse,3,West Virginia
2021,1393,1397,11,Syracuse,5,Tennessee
2021,1393,1437,11,Syracuse,5,Villanova
2021,1393,1403,11,Syracuse,6,Texas Tech
2021,1393,1458,11,Syracuse,9,Wisconsin
2021,1393,1439,11,Syracuse,10,Virginia Tech
2021,1393,1429,11,Syracuse,11,Utah St
2021,1393,1457,11,Syracuse,12,Winthrop
2021,1333,1400,12,Oregon St,3,Texas
2021,1333,1382,12,Oregon St,9,St Bonaventure
2021,1333,1417,12,Oregon St,11,UCLA
2021,1333,1422,12,Oregon St,13,UNC Greensboro
2021,1333,1411,12,Oregon St,16,TX Southern
2021,1333,1438,12,Oregon St,4,Virginia
2021,1333,1425,12,Oregon St,6,USC
2021,1333,1433,12,Oregon St,10,VCU
2021,1333,1455,12,Oregon St,11,Wichita St
2021,1333,1364,12,Oregon St,12,UC Santa Barbara
2021,1333,1452,12,Oregon St,3,West Virginia
2021,1333,1397,12,Oregon St,5,Tennessee
2021,1333,1361,12,Oregon St,6,San Diego St
2021,1333,1353,12,Oregon St,10,Rutgers
2021,1333,1393,12,Oregon St,11,Syracuse
2021,1333,1345,12,Oregon St,4,Purdue
2021,1333,1437,12,Oregon St,5,Villanova
2021,1333,1403,12,Oregon St,6,Texas Tech
2021,1333,1458,12,Oregon St,9,Wisconsin
2021,1333,1439,12,Oregon St,10,Virginia Tech
2021,1333,1429,12,Oregon St,11,Utah St
2021,1333,1457,12,Oregon St,12,Winthrop
2021,1251,1276,13,Liberty,1,Michigan
2021,1251,1400,13,Liberty,3,Texas
2021,1251,1261,13,Liberty,8,LSU
2021,1251,1382,13,Liberty,9,St Bonaventure
2021,1251,1268,13,Liberty,10,Maryland
2021,1251,1277,13,Liberty,11,Michigan St
2021,1251,1417,13,Liberty,11,UCLA
2021,1251,1422,13,Liberty,13,UNC Greensboro
2021,1251,1291,13,Liberty,16,Mt St Mary's
2021,1251,1411,13,Liberty,16,TX Southern
2021,1251,1438,13,Liberty,4,Virginia
2021,1251,1425,13,Liberty,6,USC
2021,1251,1332,13,Liberty,7,Oregon
2021,1251,1328,13,Liberty,8,Oklahoma
2021,1251,1281,13,Liberty,9,Missouri
2021,1251,1433,13,Liberty,10,VCU
2021,1251,1455,13,Liberty,11,Wichita St
2021,1251,1364,13,Liberty,12,UC Santa Barbara
2021,1251,1325,13,Liberty,13,Ohio
2021,1251,1313,13,Liberty,16,Norfolk St
2021,1251,1452,13,Liberty,3,West Virginia
2021,1251,1329,13,Liberty,4,Oklahoma St
2021,1251,1397,13,Liberty,5,Tennessee
2021,1251,1361,13,Liberty,6,San Diego St
2021,1251,1260,13,Liberty,8,Loyola-Chicago
2021,1251,1353,13,Liberty,10,Rutgers
2021,1251,1393,13,Liberty,11,Syracuse
2021,1251,1333,13,Liberty,12,Oregon St
2021,1251,1287,13,Liberty,14,Morehead St
2021,1251,1326,13,Liberty,2,Ohio St
2021,1251,1345,13,Liberty,4,Purdue
2021,1251,1437,13,Liberty,5,Villanova
2021,1251,1403,13,Liberty,6,Texas Tech
2021,1251,1314,13,Liberty,8,North Carolina
2021,1251,1458,13,Liberty,9,Wisconsin
2021,1251,1439,13,Liberty,10,Virginia Tech
2021,1251,1429,13,Liberty,11,Utah St
2021,1251,1457,13,Liberty,12,Winthrop
2021,1251,1317,13,Liberty,13,North Texas
2021,1251,1331,13,Liberty,15,Oral Roberts
2021,1287,1400,14,Morehead St,3,Texas
